7xg4_A     7xg2_A  7xg4A     7xg2A gtm1=  0.99652 gtm2=  0.99652 gbest= 0.996520  gdtts=   0.9990
7xg4_A     7xg0_A  7xg4A     7xg0A gtm1=  0.99368 gtm2=  0.99368 gbest= 0.993680  gdtts=   0.9938
7xg4_A     7xg3_A  7xg4A     7xg3A gtm1=  0.98570 gtm2=  0.98570 gbest= 0.985700  gdtts=   0.9772
7xg4_A     8rc3_G  7xg4A     8rc3G gtm1=  0.97651 gtm2=  0.98051 gbest= 0.980510  gdtts=   0.9500
7xg4_A     7xfz_A  7xg4A     7xfzA gtm1=  0.97296 gtm2=  0.97296 gbest= 0.972960  gdtts=   0.9098
7xg4_A     8rfj_G  7xg4A     8rfjG gtm1=  0.97059 gtm2=  0.97454 gbest= 0.974540  gdtts=   0.9313
7xg4_A     7xg1_A  7xg4A     7xg1A gtm1=  0.97045 gtm2=  0.97045 gbest= 0.970450  gdtts=   0.9046
7xg4_A     8s35_G  7xg4A     8s35G gtm1=  0.60107 gtm2=  0.56064 gbest= 0.601070  gdtts=   0.5050
7xg4_A     8s37_G  7xg4A     8s37G gtm1=  0.60044 gtm2=  0.56008 gbest= 0.600440  gdtts=   0.4963
7xg4_A     8s36_G  7xg4A     8s36G gtm1=  0.59907 gtm2=  0.55886 gbest= 0.599070  gdtts=   0.4975
7xg4_A     8rc2_G  7xg4A     8rc2G gtm1=  0.59700 gtm2=  0.55693 gbest= 0.597000  gdtts=   0.4950
7xg4_A     5us5_B  7xg4A     5us5B gtm1=  0.24971 gtm2=  0.51727 gbest= 0.517270  gdtts=   0.5190
7xg4_A     2jug_B  7xg4A     2jugB gtm1=  0.24498 gtm2=  0.57209 gbest= 0.572090  gdtts=   0.4865
7xg4_A     6tif_A  7xg4A     6tifA gtm1=  0.23866 gtm2=  0.51672 gbest= 0.516720  gdtts=   0.5779
7xg4_A     2m45_A  7xg4A     2m45A gtm1=  0.23607 gtm2=  0.50817 gbest= 0.508170  gdtts=   0.5411
7xg4_A     6tif_B  7xg4A     6tifB gtm1=  0.22628 gtm2=  0.50821 gbest= 0.508210  gdtts=   0.6493
7xg4_A     2jug_B  7xg4A     2jugB gtm1=  0.22415 gtm2=  0.52557 gbest= 0.525570  gdtts=   0.5485
7xg4_A     1pd7_A  7xg4A     1pd7A gtm1=  0.22298 gtm2=  0.51520 gbest= 0.515200  gdtts=   0.6680
7xg4_A     2jug_A  7xg4A     2jugA gtm1=  0.22280 gtm2=  0.52123 gbest= 0.521230  gdtts=   0.5072
7xg4_A     2ld7_B  7xg4A     2ld7B gtm1=  0.22204 gtm2=  0.55483 gbest= 0.554830  gdtts=   0.6289
7xg4_A     2rmr_A  7xg4A     2rmrA gtm1=  0.22134 gtm2=  0.57595 gbest= 0.575950  gdtts=   0.6310
7xg4_A     2jug_A  7xg4A     2jugA gtm1=  0.22130 gtm2=  0.50964 gbest= 0.509640  gdtts=   0.5221
7xg4_A     2rmr_A  7xg4A     2rmrA gtm1=  0.22051 gtm2=  0.57623 gbest= 0.576230  gdtts=   0.6452
7xg4_A     2ld7_B  7xg4A     2ld7B gtm1=  0.22049 gtm2=  0.55234 gbest= 0.552340  gdtts=   0.6250
7xg4_A     2rmr_A  7xg4A     2rmrA gtm1=  0.21944 gtm2=  0.57821 gbest= 0.578210  gdtts=   0.6250
7xg4_A     2jug_A  7xg4A     2jugA gtm1=  0.21862 gtm2=  0.50471 gbest= 0.504710  gdtts=   0.5109
7xg4_A     2ld7_B  7xg4A     2ld7B gtm1=  0.21849 gtm2=  0.54100 gbest= 0.541000  gdtts=   0.6523
7xg4_A     2rmr_A  7xg4A     2rmrA gtm1=  0.21835 gtm2=  0.56478 gbest= 0.564780  gdtts=   0.6492
7xg4_A     1pd7_A  7xg4A     1pd7A gtm1=  0.21816 gtm2=  0.50365 gbest= 0.503650  gdtts=   0.6786
7xg4_A     2rmr_A  7xg4A     2rmrA gtm1=  0.21756 gtm2=  0.55591 gbest= 0.555910  gdtts=   0.6270
7xg4_A     2rmr_A  7xg4A     2rmrA gtm1=  0.21746 gtm2=  0.56345 gbest= 0.563450  gdtts=   0.6653
7xg4_A     2rmr_A  7xg4A     2rmrA gtm1=  0.21666 gtm2=  0.55840 gbest= 0.558400  gdtts=   0.6492
7xg4_A     2rmr_A  7xg4A     2rmrA gtm1=  0.21661 gtm2=  0.56758 gbest= 0.567580  gdtts=   0.6452
7xg4_A     2rmr_A  7xg4A     2rmrA gtm1=  0.21505 gtm2=  0.54375 gbest= 0.543750  gdtts=   0.6071
7xg4_A     2rmr_A  7xg4A     2rmrA gtm1=  0.21477 gtm2=  0.54709 gbest= 0.547090  gdtts=   0.6210
7xg4_A     2rmr_A  7xg4A     2rmrA gtm1=  0.21460 gtm2=  0.54491 gbest= 0.544910  gdtts=   0.6411
7xg4_A     2jug_A  7xg4A     2jugA gtm1=  0.21453 gtm2=  0.50381 gbest= 0.503810  gdtts=   0.5152
7xg4_A     2rmr_A  7xg4A     2rmrA gtm1=  0.21297 gtm2=  0.54483 gbest= 0.544830  gdtts=   0.6230
