7xg3_A     7xg0_A  7xg3A     7xg0A gtm1=  0.98577 gtm2=  0.98577 gbest= 0.985770  gdtts=   0.9793
7xg3_A     7xg4_A  7xg3A     7xg4A gtm1=  0.98570 gtm2=  0.98570 gbest= 0.985700  gdtts=   0.9772
7xg3_A     7xg2_A  7xg3A     7xg2A gtm1=  0.98554 gtm2=  0.98554 gbest= 0.985540  gdtts=   0.9761
7xg3_A     8rc3_G  7xg3A     8rc3G gtm1=  0.96726 gtm2=  0.97119 gbest= 0.971190  gdtts=   0.9240
7xg3_A     7xfz_A  7xg3A     7xfzA gtm1=  0.96653 gtm2=  0.96653 gbest= 0.966530  gdtts=   0.8963
7xg3_A     7xg1_A  7xg3A     7xg1A gtm1=  0.96452 gtm2=  0.96452 gbest= 0.964520  gdtts=   0.8838
7xg3_A     8rfj_G  7xg3A     8rfjG gtm1=  0.96194 gtm2=  0.96583 gbest= 0.965830  gdtts=   0.9115
7xg3_A     8s37_G  7xg3A     8s37G gtm1=  0.60776 gtm2=  0.56642 gbest= 0.607760  gdtts=   0.5188
7xg3_A     8s35_G  7xg3A     8s35G gtm1=  0.60733 gtm2=  0.56607 gbest= 0.607330  gdtts=   0.5075
7xg3_A     8s36_G  7xg3A     8s36G gtm1=  0.60571 gtm2=  0.56478 gbest= 0.605710  gdtts=   0.5112
7xg3_A     8rc2_G  7xg3A     8rc2G gtm1=  0.60539 gtm2=  0.56419 gbest= 0.605390  gdtts=   0.5138
7xg3_A     5us5_B  7xg3A     5us5B gtm1=  0.25092 gtm2=  0.52287 gbest= 0.522870  gdtts=   0.5481
7xg3_A     5us5_B  7xg3A     5us5B gtm1=  0.25081 gtm2=  0.53248 gbest= 0.532480  gdtts=   0.5353
7xg3_A     5us5_B  7xg3A     5us5B gtm1=  0.24556 gtm2=  0.51219 gbest= 0.512190  gdtts=   0.5123
7xg3_A     2jug_B  7xg3A     2jugB gtm1=  0.24538 gtm2=  0.57339 gbest= 0.573390  gdtts=   0.4764
7xg3_A     2m45_A  7xg3A     2m45A gtm1=  0.24419 gtm2=  0.52689 gbest= 0.526890  gdtts=   0.5700
7xg3_A     5us5_B  7xg3A     5us5B gtm1=  0.24112 gtm2=  0.50278 gbest= 0.502780  gdtts=   0.5714
7xg3_A     6tif_A  7xg3A     6tifA gtm1=  0.23494 gtm2=  0.51642 gbest= 0.516420  gdtts=   0.5900
7xg3_A     2f05_A  7xg3A     2f05A gtm1=  0.22677 gtm2=  0.51901 gbest= 0.519010  gdtts=   0.6439
7xg3_A     6tif_B  7xg3A     6tifB gtm1=  0.22587 gtm2=  0.50853 gbest= 0.508530  gdtts=   0.6530
7xg3_A     2jug_B  7xg3A     2jugB gtm1=  0.22514 gtm2=  0.52114 gbest= 0.521140  gdtts=   0.5110
7xg3_A     2ld7_B  7xg3A     2ld7B gtm1=  0.22362 gtm2=  0.56676 gbest= 0.566760  gdtts=   0.6445
7xg3_A     2jug_A  7xg3A     2jugA gtm1=  0.22307 gtm2=  0.50866 gbest= 0.508660  gdtts=   0.5145
7xg3_A     2rmr_A  7xg3A     2rmrA gtm1=  0.22247 gtm2=  0.59030 gbest= 0.590300  gdtts=   0.6411
7xg3_A     2ld7_B  7xg3A     2ld7B gtm1=  0.22154 gtm2=  0.55776 gbest= 0.557760  gdtts=   0.6615
7xg3_A     2jug_A  7xg3A     2jugA gtm1=  0.22134 gtm2=  0.52059 gbest= 0.520590  gdtts=   0.5336
7xg3_A     2ld7_B  7xg3A     2ld7B gtm1=  0.22121 gtm2=  0.57020 gbest= 0.570200  gdtts=   0.6548
7xg3_A     2rmr_A  7xg3A     2rmrA gtm1=  0.21982 gtm2=  0.57202 gbest= 0.572020  gdtts=   0.6492
7xg3_A     2rmr_A  7xg3A     2rmrA gtm1=  0.21875 gtm2=  0.57171 gbest= 0.571710  gdtts=   0.6734
7xg3_A     1pd7_A  7xg3A     1pd7A gtm1=  0.21806 gtm2=  0.50300 gbest= 0.503000  gdtts=   0.6865
7xg3_A     2jug_A  7xg3A     2jugA gtm1=  0.21805 gtm2=  0.50865 gbest= 0.508650  gdtts=   0.5341
7xg3_A     2rmr_A  7xg3A     2rmrA gtm1=  0.21759 gtm2=  0.56405 gbest= 0.564050  gdtts=   0.6492
7xg3_A     2rmr_A  7xg3A     2rmrA gtm1=  0.21729 gtm2=  0.55888 gbest= 0.558880  gdtts=   0.6349
7xg3_A     2jug_A  7xg3A     2jugA gtm1=  0.21713 gtm2=  0.50895 gbest= 0.508950  gdtts=   0.5299
7xg3_A     2rmr_A  7xg3A     2rmrA gtm1=  0.21637 gtm2=  0.55900 gbest= 0.559000  gdtts=   0.6250
7xg3_A     2rmr_A  7xg3A     2rmrA gtm1=  0.21576 gtm2=  0.55103 gbest= 0.551030  gdtts=   0.6290
7xg3_A     2ld7_B  7xg3A     2ld7B gtm1=  0.21394 gtm2=  0.53965 gbest= 0.539650  gdtts=   0.6667
7xg3_A     2rmr_A  7xg3A     2rmrA gtm1=  0.21292 gtm2=  0.54930 gbest= 0.549300  gdtts=   0.6393
7xg3_A     2ld7_B  7xg3A     2ld7B gtm1=  0.21259 gtm2=  0.54241 gbest= 0.542410  gdtts=   0.6532
7xg3_A     6xaw_A  7xg3A     6xawA gtm1=  0.21214 gtm2=  0.56556 gbest= 0.565560  gdtts=   0.7000
7xg3_A     2ld7_B  7xg3A     2ld7B gtm1=  0.21198 gtm2=  0.53290 gbest= 0.532900  gdtts=   0.6508
7xg3_A     2ld7_B  7xg3A     2ld7B gtm1=  0.21187 gtm2=  0.53060 gbest= 0.530600  gdtts=   0.6349
7xg3_A     2jug_B  7xg3A     2jugB gtm1=  0.21047 gtm2=  0.50101 gbest= 0.501010  gdtts=   0.5595
7xg3_A     2czy_A  7xg3A     2czyA gtm1=  0.21023 gtm2=  0.52788 gbest= 0.527880  gdtts=   0.6792
7xg3_A     2czy_A  7xg3A     2czyA gtm1=  0.21005 gtm2=  0.52643 gbest= 0.526430  gdtts=   0.6792
7xg3_A     2ld7_B  7xg3A     2ld7B gtm1=  0.20978 gtm2=  0.53358 gbest= 0.533580  gdtts=   0.6721
7xg3_A     2czy_A  7xg3A     2czyA gtm1=  0.20902 gtm2=  0.51753 gbest= 0.517530  gdtts=   0.6680
7xg3_A     6y1h_A  7xg3A     6y1hA gtm1=  0.20841 gtm2=  0.52039 gbest= 0.520390  gdtts=   0.5147
7xg3_A     5o9b_A  7xg3A     5o9bA gtm1=  0.20786 gtm2=  0.54165 gbest= 0.541650  gdtts=   0.5645
7xg3_A     2ld7_B  7xg3A     2ld7B gtm1=  0.20700 gtm2=  0.52285 gbest= 0.522850  gdtts=   0.6625
7xg3_A     2ld7_B  7xg3A     2ld7B gtm1=  0.20656 gtm2=  0.51813 gbest= 0.518130  gdtts=   0.6475
7xg3_A     2rms_A  7xg3A     2rmsA gtm1=  0.20647 gtm2=  0.51995 gbest= 0.519950  gdtts=   0.6434
7xg3_A     2rms_A  7xg3A     2rmsA gtm1=  0.20566 gtm2=  0.51848 gbest= 0.518480  gdtts=   0.6434
7xg3_A     2lr8_A  7xg3A     2lr8A gtm1=  0.20485 gtm2=  0.50829 gbest= 0.508290  gdtts=   0.5430
7xg3_A     2ld7_B  7xg3A     2ld7B gtm1=  0.20470 gtm2=  0.51824 gbest= 0.518240  gdtts=   0.6500
7xg3_A     5o9b_A  7xg3A     5o9bA gtm1=  0.20428 gtm2=  0.53944 gbest= 0.539440  gdtts=   0.5738
7xg3_A     2rms_A  7xg3A     2rmsA gtm1=  0.20417 gtm2=  0.50488 gbest= 0.504880  gdtts=   0.6393
7xg3_A     2rms_A  7xg3A     2rmsA gtm1=  0.20409 gtm2=  0.51785 gbest= 0.517850  gdtts=   0.6500
7xg3_A     2ld7_B  7xg3A     2ld7B gtm1=  0.20387 gtm2=  0.52325 gbest= 0.523250  gdtts=   0.6780
7xg3_A     2ld7_B  7xg3A     2ld7B gtm1=  0.20362 gtm2=  0.51372 gbest= 0.513720  gdtts=   0.6737
7xg3_A     2ld7_B  7xg3A     2ld7B gtm1=  0.20287 gtm2=  0.51695 gbest= 0.516950  gdtts=   0.6610
7xg3_A     5o9b_A  7xg3A     5o9bA gtm1=  0.20284 gtm2=  0.54191 gbest= 0.541910  gdtts=   0.6102
7xg3_A     2kfd_A  7xg3A     2kfdA gtm1=  0.20186 gtm2=  0.56330 gbest= 0.563300  gdtts=   0.6568
7xg3_A     2ld7_B  7xg3A     2ld7B gtm1=  0.20183 gtm2=  0.51252 gbest= 0.512520  gdtts=   0.6780
7xg3_A     2ld7_B  7xg3A     2ld7B gtm1=  0.20157 gtm2=  0.51280 gbest= 0.512800  gdtts=   0.6750
7xg3_A     2kfd_A  7xg3A     2kfdA gtm1=  0.20099 gtm2=  0.55015 gbest= 0.550150  gdtts=   0.6500
7xg3_A     5o9b_A  7xg3A     5o9bA gtm1=  0.20061 gtm2=  0.52564 gbest= 0.525640  gdtts=   0.6102
7xg3_A     5o9b_A  7xg3A     5o9bA gtm1=  0.20000 gtm2=  0.52271 gbest= 0.522710  gdtts=   0.6017
7xg3_A     5o9b_A  7xg3A     5o9bA gtm1=  0.19994 gtm2=  0.52308 gbest= 0.523080  gdtts=   0.6059
7xg3_A     5o9b_A  7xg3A     5o9bA gtm1=  0.19990 gtm2=  0.52397 gbest= 0.523970  gdtts=   0.5685
7xg3_A     1c5a_A  7xg3A     1c5aA gtm1=  0.19889 gtm2=  0.51845 gbest= 0.518450  gdtts=   0.6271
7xg3_A     2k85_A  7xg3A     2k85A gtm1=  0.19881 gtm2=  0.55246 gbest= 0.552460  gdtts=   0.6525
7xg3_A     2ld7_B  7xg3A     2ld7B gtm1=  0.19842 gtm2=  0.50194 gbest= 0.501940  gdtts=   0.6897
7xg3_A     2lr8_A  7xg3A     2lr8A gtm1=  0.19833 gtm2=  0.50341 gbest= 0.503410  gdtts=   0.5833
7xg3_A     1c5a_A  7xg3A     1c5aA gtm1=  0.19829 gtm2=  0.51991 gbest= 0.519910  gdtts=   0.6379
7xg3_A     6ewt_A  7xg3A     6ewtA gtm1=  0.19796 gtm2=  0.53186 gbest= 0.531860  gdtts=   0.6292
7xg3_A     2ld7_B  7xg3A     2ld7B gtm1=  0.19753 gtm2=  0.50793 gbest= 0.507930  gdtts=   0.7061
7xg3_A     6ewt_A  7xg3A     6ewtA gtm1=  0.19747 gtm2=  0.53382 gbest= 0.533820  gdtts=   0.6292
7xg3_A     5o9b_A  7xg3A     5o9bA gtm1=  0.19743 gtm2=  0.52261 gbest= 0.522610  gdtts=   0.5720
7xg3_A     1c5a_A  7xg3A     1c5aA gtm1=  0.19739 gtm2=  0.52554 gbest= 0.525540  gdtts=   0.6102
7xg3_A     6ewt_A  7xg3A     6ewtA gtm1=  0.19709 gtm2=  0.52906 gbest= 0.529060  gdtts=   0.6292
7xg3_A     5o9b_A  7xg3A     5o9bA gtm1=  0.19688 gtm2=  0.50975 gbest= 0.509750  gdtts=   0.5975
7xg3_A     6ewt_A  7xg3A     6ewtA gtm1=  0.19658 gtm2=  0.53097 gbest= 0.530970  gdtts=   0.6375
7xg3_A     6ewt_A  7xg3A     6ewtA gtm1=  0.19650 gtm2=  0.53163 gbest= 0.531630  gdtts=   0.6375
7xg3_A     1du6_A  7xg3A     1du6A gtm1=  0.19634 gtm2=  0.51772 gbest= 0.517720  gdtts=   0.5720
7xg3_A     5o9b_A  7xg3A     5o9bA gtm1=  0.19634 gtm2=  0.52554 gbest= 0.525540  gdtts=   0.6078
7xg3_A     1c5a_A  7xg3A     1c5aA gtm1=  0.19624 gtm2=  0.51043 gbest= 0.510430  gdtts=   0.6186
7xg3_A     1du6_A  7xg3A     1du6A gtm1=  0.19623 gtm2=  0.52676 gbest= 0.526760  gdtts=   0.5763
7xg3_A     6ewt_A  7xg3A     6ewtA gtm1=  0.19604 gtm2=  0.52774 gbest= 0.527740  gdtts=   0.6292
7xg3_A     6ewt_A  7xg3A     6ewtA gtm1=  0.19604 gtm2=  0.52751 gbest= 0.527510  gdtts=   0.6292
7xg3_A     6ewt_A  7xg3A     6ewtA gtm1=  0.19587 gtm2=  0.53368 gbest= 0.533680  gdtts=   0.6250
7xg3_A     6ewt_A  7xg3A     6ewtA gtm1=  0.19585 gtm2=  0.52986 gbest= 0.529860  gdtts=   0.6398
7xg3_A     1c5a_A  7xg3A     1c5aA gtm1=  0.19574 gtm2=  0.53302 gbest= 0.533020  gdtts=   0.6360
7xg3_A     5o9b_A  7xg3A     5o9bA gtm1=  0.19567 gtm2=  0.52134 gbest= 0.521340  gdtts=   0.5862
7xg3_A     1c5a_A  7xg3A     1c5aA gtm1=  0.19531 gtm2=  0.51004 gbest= 0.510040  gdtts=   0.6360
7xg3_A     6ewt_A  7xg3A     6ewtA gtm1=  0.19505 gtm2=  0.52703 gbest= 0.527030  gdtts=   0.6398
7xg3_A     7ruq_A  7xg3A     7ruqA gtm1=  0.19491 gtm2=  0.50258 gbest= 0.502580  gdtts=   0.5932
7xg3_A     6ewt_A  7xg3A     6ewtA gtm1=  0.19464 gtm2=  0.53093 gbest= 0.530930  gdtts=   0.6422
7xg3_A     8aqq_F  7xg3A     8aqqF gtm1=  0.19446 gtm2=  0.54933 gbest= 0.549330  gdtts=   0.6623
7xg3_A     1c5a_A  7xg3A     1c5aA gtm1=  0.19444 gtm2=  0.51835 gbest= 0.518350  gdtts=   0.6360
7xg3_A     6ewt_A  7xg3A     6ewtA gtm1=  0.19419 gtm2=  0.52945 gbest= 0.529450  gdtts=   0.6398
7xg3_A     1du6_A  7xg3A     1du6A gtm1=  0.19396 gtm2=  0.51244 gbest= 0.512440  gdtts=   0.5733
7xg3_A     8aqr_D  7xg3A     8aqrD gtm1=  0.19373 gtm2=  0.55084 gbest= 0.550840  gdtts=   0.6652
7xg3_A     1du6_A  7xg3A     1du6A gtm1=  0.19351 gtm2=  0.51321 gbest= 0.513210  gdtts=   0.5670
7xg3_A     1du6_A  7xg3A     1du6A gtm1=  0.19338 gtm2=  0.51030 gbest= 0.510300  gdtts=   0.5560
7xg3_A     8aqr_B  7xg3A     8aqrB gtm1=  0.19334 gtm2=  0.54468 gbest= 0.544680  gdtts=   0.6623
7xg3_A     8aqq_D  7xg3A     8aqqD gtm1=  0.19334 gtm2=  0.54696 gbest= 0.546960  gdtts=   0.6562
7xg3_A     6ewt_A  7xg3A     6ewtA gtm1=  0.19330 gtm2=  0.52861 gbest= 0.528610  gdtts=   0.6466
7xg3_A     6ewt_A  7xg3A     6ewtA gtm1=  0.19316 gtm2=  0.51709 gbest= 0.517090  gdtts=   0.6356
7xg3_A     6ewt_A  7xg3A     6ewtA gtm1=  0.19306 gtm2=  0.52770 gbest= 0.527700  gdtts=   0.6379
7xg3_A     8aqr_F  7xg3A     8aqrF gtm1=  0.19288 gtm2=  0.55493 gbest= 0.554930  gdtts=   0.6607
7xg3_A     1du6_A  7xg3A     1du6A gtm1=  0.19288 gtm2=  0.51868 gbest= 0.518680  gdtts=   0.5388
7xg3_A     8aqq_B  7xg3A     8aqqB gtm1=  0.19268 gtm2=  0.54434 gbest= 0.544340  gdtts=   0.6447
7xg3_A     6ewt_A  7xg3A     6ewtA gtm1=  0.19260 gtm2=  0.52011 gbest= 0.520110  gdtts=   0.6422
7xg3_A     1c5a_A  7xg3A     1c5aA gtm1=  0.19245 gtm2=  0.52605 gbest= 0.526050  gdtts=   0.6140
7xg3_A     6ewt_A  7xg3A     6ewtA gtm1=  0.19239 gtm2=  0.52458 gbest= 0.524580  gdtts=   0.6466
7xg3_A     1c5a_A  7xg3A     1c5aA gtm1=  0.19239 gtm2=  0.52626 gbest= 0.526260  gdtts=   0.6447
